id,value,data_type,attribute_id,created_at,updated_at,deleted_at
736,Hairy vetch is rarely planted in the spring due to white mold concerns.,string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
737,"If access to irrigation, can seed all summer. Frost seeding may not be advisable in coastal areas.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
738,If you are planning to use as a killed cover crop mulch for following crop you need to seed at higher rate - up to 150 lbs/acre,string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
739,If you are planning to use as a killed cover crop mulch for following crop you need to seed at higher rate - up to 150 lbs/acre. Can be interseeded into corn after VT as drydown starts. Can be interseeded into soybeans once they start to yellow.,string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
740,If you are planning to use as a mulch for following crop you need to seed at the high end of the recommended rate.,string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
741,In RI we found that 15 lbs/acre gave more biomass and better weed suppression when using mustard as a summer cover crop,string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
742,"Often has problems competing with summer annual weeds during establishment if seeded June-August; interseeding in some systems works because shade FROM ""legacy"".crop canopy reduces weed growth. Frost seeding may not be advisable in coastal areas.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
743,"Planting rate dependent on seed size, which can vary greatly.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
744,"Planting rate is based partly on seed size, which can vary dramatically. Recommended seeding rate here is based on the given seed size.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
745,Seeding rates are for pelleted seed; if using unpelleted seed drop rate to 3 lbs/A. Daylength sensitive; plan before mid-July to maximize biomass production.,string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
746,"To plant at the lower end of the recommended range consider inclusion of peas with a small grain cover crop like oats as a nurse crop. Germinates best at temperatures around 55 degrees F, so fall germination is often faster than spring germination.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
747,"To plant at the lower end of the recommended range consider inclusion of peas with a small grain cover crop like rye as a nurse crop. Germinates best at temperatures around 55 degrees F, so fall germination is often faster than spring germination.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
748,"When planted as a cover crop, plant at 22"" or less row spacing and high population to encourage canopy closing. If using leftover/discard seed, be aware of germination rate and adjust planting rate (which is PLS) accordingly.",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
749,"White Clover seed is a small seed, for successful White Clover establishment the soil should be firm (packed).Most establishment problems have resulted FROM ""legacy"".planting the seed to deep. In mixes, include this in the small box of the drill or adjust the drill accordingly that the seed is not placed too deep. ",string,70,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
750," Top-rated cover crop for bees, along with buckwheat.",string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
751,Attractive forage for alfalfa leaf cutter bees (i.e. native species) and provides habitat. Delay termination/cutting until at least 30-50% bloom to maximize value to pollinators.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
752,Attractiveness to bees varies widely based on flower color and crop variety.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
753,Attracts bumblebee queens and honeybees. One of the earliest flowering clovers. Delay termination until at least 30-50% bloom to maximize value to pollinators.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
754,Attracts earthworms.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
755,Attracts honeybees and smaller native bees that are active in the spring.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
756,Be wary of insecticide-treated seeds if value to pollinators is of interest. Hollow stems left as residue provide pollinator nest sites. ,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
757,Delay termination until at least 30-50% bloom to maximize value to pollinators.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
758,"Excellent bee forage, particularly attractive to honeybees. Delay termination/cutting until at least 30-50% bloom to maximize value to pollinators.",string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
759,Has an extra-floral nectary that is attractive to pollinators and beneficial insects. Cowpea does not need to be in active flowering for pollinators to access this extra-floral nectary.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
760,One of the first blooms early in the spring good for pollinators,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
761,"Potential honey income. Top-rated cover crop for bees, along with phacelia.",string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
762,Self-pollinated so not particularly useful for pollinators compared to other legumes,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
763,Self-pollinated so not particularly useful for pollinators compared to other legumes.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
764,"Useful to pollinators since it flowers early in the spring. Don't plant if your goal is honey production (fouls the taste of the honey).",string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
765,Very attractive to bumblebees. Delay termination until at least 30-50% bloom to maximize value to pollinators.,string,71,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
766,"Forage radish, if planted early, is excellent for decreasing soil compaction (0-6"").",string,72,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
767,Not likely to survive more than one year on somewhat excessively to excessively drained soil.,string,72,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
768,Paul will look into data about white clover using more soil moisture than red clover,string,72,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
769,We noted that a plow pan causes poor drainage in soil classes with inherently better drainage. Radishes are often used to correct that condition.,string,72,2022-10-28 13:00:49.544721-04,2022-10-28 13:00:49.544721-04,
770,Will not do well on somewhat excessively drained soil if grown to heading but ok for quick spring soil cover.,string,72,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
771,"'Frosty' has higher winter survival in zone 5 than older cultivars.",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
772,"'Red Ripper' grows more quickly than 'Iron Clay'",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
773,"Alfalfa, grown as a cover crop, is terminated in its first year, and so is never really established.",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
774,Distinguish biofumigant types?,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
775,Distinguish biofumigant ypes?,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
776,Does it grow in the north?,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
777,"For low-growth, high traffic areas like alleys use the turf type. For high biomass needs, use the forage type.",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
778,"Forage pea would be better common name - actual garden peas have been bred for unpigmented seed coats and high sugar, which reduces germination",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
779,ITIS name conflict: Cenchrus americanus,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
780,"ITIS name conflict: Cenchrus americanus Use BMR forage varieteis for grazing or baleage, use cheaper non-BMR varieties (slightly more lignified)  for cover crop use.",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
781,Most other winter pea varieties are not as winter hardy as the Austrian Winter Pea.,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
782,Purple Top is a bulbing turnip with real cheap seed.,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
783,Scientific name quandry! Lolium multiflorum deprecated: https://www.calflora.org/cgi-bin/species_query.cgi?where-taxon=Festuca+perennis,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
784,Scientific name quandry! Lolium multiflorum deprecated: https://www.calflora.org/cgi-bin/species_query.cgi?where-taxon=Festuca+perennis; Italian ryegrass (closely related) does not need vernalization to flower so choose annual ryegrass instead if weediness is a concern.,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
785,This is the common cover-crop type,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
786,"Three types - Large (Ladino, ex. cv Alice), Intermediate (Dutch White and New Zealand/Grassland Huia), and small (aka wild)",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
787,"forage pea would be better common name - actual garden peas have been bred for unpigmented seed coats and high sugar, which reduces germination",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
788,"forage pea would be better common name - actual garden peas have been bred for unpigmented seed coats and high sugar, which reduces germination.  There are both grain type and forage types of spring field peas.",string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
789,vs Echinochloa frumentacea ,string,73,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
790,Can effectively terminate by mowing in fall only. Roller-crimper not effective.,string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
791,Flowering and freezing temps unlikely to co-occur.,string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
792,Freezing temperatures are highly unlikely to occur during flowering due to need for vernalization and day length.,string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
793,"Herbicide resistance has been documented in annual ryegrass, see Tech Note under Resources section. If using tillage, multiple passes may be necessary.",string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
794,"Herbicide resistance has been documented in annual ryegrass. If using tillage, multiple passes may be necessary.",string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
795,"Herbicide resistance has been documented in annual ryegrass. If using tillage, multiple passes may be necessary. Mow to 6"" height to improve likelihood of winter survival.",string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
796,If using as biofumigant terminate at pod fill (seed formed but still green) by flail mowing followed immediately by incorporation; use as a biofumigant is less advisable in cold areas like zone 4.,string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
797,"If using herbicides to terminate use a tank mixture (e.g., glyphosate + dicamba or 2,4-d)",string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
798,"If using herbicides to terminate use a tank mixture (e.g., glyphosate + dicamba or 2,4-d). Freezing during the flowering stage unlikely.",string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
799,"If using herbicides to terminate use a tank mixture (e.g., glyphosate + dicamba or 2,4-d). More tolerant to herbicides than red clover.",string,74,2022-10-28 13:00:49.549049-04,2022-10-28 13:00:49.549049-04,
